1, 0.0019171576917378801
2, 0.000238841433104775
7, 0.0001934507535102024
10, 0.0022620432024208848
19, 0.0005425458949968873
22, 0.0007233945266625165
25, 0.001858809414163249
31, 0.0025447986027234957
40, 0.0005344077065719341
43, 0.0022125728085115133
44, 0.0015268791616340975
58, 0.0008190156422558377
76, 0.00030890618876990407
87, 0.0009942468959477843
92, 0.003750229519803046
104, 0.0018270348942630227
108, 0.0038866015023413386
115, 0.001388071965121907
117, 0.009294047070816245
119, 0.0007946582997352179
124, 0.0006557149773888762
125, 0.004971234479738922
133, 0.009819505562452499
136, 0.0011492638851009337
138, 0.005625344279704569
143, 0.004500275423763655
152, 0.0005715590444619616
156, 0.0025617413364300433
159, 0.0014394820379041995
160, 0.001788812406935344
161, 0.011104575720975255
174, 0.0021269958470524737
179, 0.0022527725335585043
181, 0.0011043111279715244
184, 0.0013360192664298354
185, 0.0014063360699261424
188, 0.0012574298978163154
189, 0.0009458543479149275
192, 0.0011810115062363183
197, 0.004243435883449601
198, 0.0020166328549884303
205, 0.006722109516628102
211, 0.0014948467316697458
215, 0.0018115515477014714
221, 0.001961129198429116
222, 0.001245221840555963
226, 0.0013360192664298354
229, 0.0013114299547777523
232, 0.0014742281560605078
235, 0.0014541706301277118
236, 0.0004982822438899153
237, 0.0006829491457788295
238, 0.0015546406009365355
239, 0.0017617836480393432
240, 0.00021701835799875496
242, 0.0012877294134263472
243, 0.007917151208473097
244, 0.0010393666902533565
246, 0.002222839680715151
247, 0.009213925975378175
249, 0.00015729439487032645
269, 0.00021969484340058956
276, 0.00039150747734207627
277, 0.00034477916553028005
279, 0.0007600465160134174
280, 0.0002658744808815592
282, 0.0008115530851510008
286, 0.0015296106091504374
287, 0.0012723993013617479
289, 0.0013615482969985583
296, 0.0010227898690371945
298, 0.00014017251319919583
303, 0.00017888124069353442
308, 0.0002488510857145211
331, 0.0027032296441381882
332, 0.0019374297519224198
333, 0.000715405229681304
334, 0.0003988117213223389
335, 0.0008533456392366212
336, 0.0003054849340889941
338, 0.00018615072507585512
339, 0.0007096524321870021
340, 0.000147017250776323
345, 0.0001390328992707471
346, 5.92305576693748e-05
347, 0.00013746822034004736
348, 0.00015329012737810946
350, 0.0001961129198429116
351, 0.00011133493886915293
353, 0.000256413133900968
355, 6.597626007060915e-05
358, 7.542804609342755e-05
360, 0.0003394142309126288
361, 0.0003014994113240813
362, 8.100154703629164e-05
364, 0.00033628172411448394
365, 0.00012746755076253644
366, 0.0001338529008320436
368, 7.300651729124783e-05
370, 5.9181362854034784e-05
375, 7.430068913061301e-05
376, 7.34833560085162e-05
377, 0.00022189939373229098
384, 0.0019940586066116944
419, 0.0006557149773888762
426, 0.0005954403415843277
433, 2.4018323890873444e-05
434, 2.8294253160658324e-05
435, 2.8731597127523337e-05
436, 3.6286383063787746e-05
437, 3.3941423091262883e-05
446, 0.0005921415031267968
461, 0.00037047328011919175
492, 0.002220091362613376
1, 0.016449294661764174
8, 0.010332937210065948
10, 0.031053483255647923
19, 0.0105514849513956
27, 0.0011626601298172462
28, 0.008039874431941723
34, 0.0018114531899127958
36, 0.014672770838293644
43, 0.0004899088760699047
44, 0.020961101197562348
48, 0.02037884838651895
52, 0.006217275778937985
60, 0.0038816854069559903
76, 0.0010601713033449164
87, 0.010236816863925798
96, 0.006609356233465606
106, 0.01078880208698062
119, 0.001363640412480822
137, 0.0029732058436258654
150, 0.002060782421108658
151, 0.06669441290133475
152, 0.0006538667931503407
160, 0.0030696173301869548
162, 0.006921118319949833
167, 0.010049843039927153
172, 0.033785985482913
177, 0.027948134930083135
179, 0.0008590615244902603
181, 0.0010828613164792357
188, 0.008631041669584496
191, 0.0252978807556787
192, 0.044585767740671294
202, 0.009781847225529097
209, 0.007931227480158728
212, 0.07472244408390281
219, 0.00539440104349031
222, 0.02849081716173523
226, 0.002292620443483382
229, 0.022504249751984118
230, 0.003349947679975718
235, 0.002495369190185994
258, 0.0010949828983801227
289, 0.0005192063283189542
302, 0.005916439854150663
311, 0.015738120536123546
312, 0.004473405743382209
314, 0.019828068700396818
315, 0.003909263988888183
329, 0.0018114531899127958
331, 0.0007136561691777065
333, 0.0019642263505078505
335, 0.0014643483870552538
338, 0.0004259149735353743
339, 0.0008118464130372729
344, 0.00022783805649524296
348, 0.0005260943290890515
350, 0.00022435429416351138
351, 0.0007642068144944607
355, 0.00045286329747819894
358, 0.0005177406788388725
359, 0.00048617530941993524
360, 0.00023297508476172825
361, 0.0010347511169459553
362, 0.00027799868962284283
363, 0.0002843560239979389
364, 0.00019235410118371323
366, 0.0004593854363899075
369, 0.0007199593149309933
371, 0.0002820601852805391
375, 0.0002550012311138972
376, 0.0010087845196489272
377, 0.0012692708337624261
379, 0.001413561737793222
380, 0.0008355792049142167
388, 0.0011065438037928842
391, 0.002964196128948211
392, 0.000988731188564262
433, 8.243129684434633e-05
434, 9.710635895627826e-05
435, 9.860733090251105e-05
447, 0.007642068144944607
492, 0.001088484483552941
498, 0.0011832879708301327
1, 0.010179192222771161
10, 0.012010369659671793
19, 0.0019204398186784847

---

498, 0.010036413335598982
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.02479337409388674
498, 0.017836868024230398
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.017836868024230398
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.017836868024230398
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.02479337409388674
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.017836868024230398
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.031201818754525663
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.017836868024230398
498, 0.017836868024230398
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.0372027286744941
498, 0.031201818754525663
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.02479337409388674
498, 0.017836868024230398
498, 0.010036413335598982
498, 0.010036413335598982
498, 0.017836868024230398
